year,month,report begin date,report end date,region,type_egg,price unit,environment,price avg
2020,October,10/10/2020,10/16/2020,MidWest,Large White,Per Carton,Conventional,0.84
2020,October,10/10/2020,10/16/2020,MidWest,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.25
2020,October,10/10/2020,10/16/2020,MidWest,Medium White,Per Carton,Conventional,0.89
2020,October,10/10/2020,10/16/2020,National,Extra Large Brown,Per Carton,USDA Organic,3.59
2020,October,10/10/2020,10/16/2020,National,Extra Large Brown,Per Carton,Vegatarian-Fed,2.99
2020,October,10/10/2020,10/16/2020,National,Large Brown,Per Carton,"Cage-Free, USDA Organic",2.81
2020,October,10/10/2020,10/16/2020,National,Large Brown,Per Carton,Conventional,1.69
2020,October,10/10/2020,10/16/2020,National,Large Brown,Per Carton,USDA Organic,3.72
2020,October,10/10/2020,10/16/2020,National,Large Brown,Per Carton,Vegatarian-Fed,2.5
2020,October,10/10/2020,10/16/2020,National,Extra Large White,Per Carton,Conventional,3
2020,October,10/10/2020,10/16/2020,National,Extra Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.82
2020,October,10/10/2020,10/16/2020,National,Large White,Per Carton,"Cage-Free, USDA Organic",1.5
2020,October,10/10/2020,10/16/2020,National,Large White,Per Carton,Conventional,0.83
2020,October,10/10/2020,10/16/2020,National,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.21
2020,October,10/10/2020,10/16/2020,National,Large White,Per Carton,USDA Organic,5.99
2020,October,10/10/2020,10/16/2020,NorthEast,Extra Large Brown,Per Carton,Vegatarian-Fed,2.99
2020,October,10/10/2020,10/16/2020,NorthEast,Large Brown,Per Carton,"Cage-Free, USDA Organic",3
2020,October,10/10/2020,10/16/2020,NorthEast,Large Brown,Per Carton,Conventional,1.69
2020,October,10/10/2020,10/16/2020,NorthEast,Large Brown,Per Carton,USDA Organic,3.74
2020,October,10/10/2020,10/16/2020,NorthEast,Large Brown,Per Carton,Vegatarian-Fed,2.5
2020,October,10/10/2020,10/16/2020,NorthEast,Extra Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.65
2020,October,10/10/2020,10/16/2020,NorthEast,Large White,Per Carton,Conventional,1.12
2020,October,10/10/2020,10/16/2020,NorthEast,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.09
2020,October,10/10/2020,10/16/2020,NorthEast,Large White,Per Carton,USDA Organic,5.99
2020,October,10/10/2020,10/16/2020,NorthWest,Large Brown,Per Carton,USDA Organic,3.69
2020,October,10/10/2020,10/16/2020,NorthWest,Large White,Per Carton,Conventional,0.56
2020,October,10/10/2020,10/16/2020,NorthWest,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.64
2020,October,10/10/2020,10/16/2020,SouthCentral,Large Brown,Per Carton,"Cage-Free, USDA Organic",3.05
2020,October,10/10/2020,10/16/2020,SouthCentral,Large Brown,Per Carton,USDA Organic,3.68
2020,October,10/10/2020,10/16/2020,SouthCentral,Large White,Per Carton,Conventional,0.71
2020,October,10/10/2020,10/16/2020,SouthCentral,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.01
2020,October,10/10/2020,10/16/2020,SouthCentral,Medium White,Per Carton,Conventional,0.88
2020,October,10/10/2020,10/16/2020,SouthEast,Extra Large Brown,Per Carton,USDA Organic,3.98
2020,October,10/10/2020,10/16/2020,SouthEast,Large Brown,Per Carton,"Cage-Free, USDA Organic",2.65
2020,October,10/10/2020,10/16/2020,SouthEast,Large Brown,Per Carton,USDA Organic,3.79
2020,October,10/10/2020,10/16/2020,SouthEast,Extra Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.75
2020,October,10/10/2020,10/16/2020,SouthEast,Large White,Per Carton,Conventional,0.59
2020,October,10/10/2020,10/16/2020,SouthEast,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.25
2020,October,10/10/2020,10/16/2020,SouthWest,Large Brown,Per Carton,USDA Organic,3.69
2020,October,10/10/2020,10/16/2020,SouthWest,Extra Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.99
2020,October,10/10/2020,10/16/2020,SouthWest,Large White,Per Carton,Conventional,1.32
2020,October,10/10/2020,10/16/2020,SouthWest,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.99
2020,October,10/10/2020,10/16/2020,SouthWest,Medium White,Per Carton,Conventional,0.99
2020,October,10/17/2020,10/23/2020,Alaska,Medium White,Per Carton,Conventional,1.67
2020,October,10/17/2020,10/23/2020,MidWest,Large Brown,Per Carton,"Cage-Free, USDA Organic",2.93
2020,October,10/17/2020,10/23/2020,MidWest,Large Brown,Per Carton,USDA Organic,4.33
2020,October,10/17/2020,10/23/2020,MidWest,Extra Large White,Per Carton,Nutritionally Enhanced (Omega-3),2
2020,October,10/17/2020,10/23/2020,MidWest,Large White,Per Carton,Conventional,1.11
2020,October,10/17/2020,10/23/2020,MidWest,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.57
2020,October,10/17/2020,10/23/2020,National,Extra Large Brown,Per Carton,Vegatarian-Fed,2.5
2020,October,10/17/2020,10/23/2020,National,Large Brown,Per Carton,"Cage-Free, USDA Organic",2.8
2020,October,10/17/2020,10/23/2020,National,Large Brown,Per Carton,Nutritionally Enhanced (Omega-3),3.69
2020,October,10/17/2020,10/23/2020,National,Large Brown,Per Carton,USDA Organic,3.89
2020,October,10/17/2020,10/23/2020,National,Large Brown,Per Carton,Vegatarian-Fed,2.03
2020,October,10/17/2020,10/23/2020,National,Extra Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.25
2020,October,10/17/2020,10/23/2020,National,Extra Large White,Per Carton,USDA Organic,2.5
2020,October,10/17/2020,10/23/2020,National,Large White,Per Carton,"Cage-Free, USDA Organic",2.74
2020,October,10/17/2020,10/23/2020,National,Large White,Per Carton,Conventional,1.69
2020,October,10/17/2020,10/23/2020,National,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.54
2020,October,10/17/2020,10/23/2020,National,Large White,Per Carton,USDA Organic,3.43
2020,October,10/17/2020,10/23/2020,NorthEast,Extra Large Brown,Per Carton,Nutritionally Enhanced (Omega-3),2.99
2020,October,10/17/2020,10/23/2020,NorthEast,Extra Large Brown,Per Carton,Vegatarian-Fed,2.5
2020,October,10/17/2020,10/23/2020,NorthEast,Large Brown,Per Carton,"Cage-Free, USDA Organic",2.78
2020,October,10/17/2020,10/23/2020,NorthEast,Large Brown,Per Carton,Nutritionally Enhanced (Omega-3),3.69
2020,October,10/17/2020,10/23/2020,NorthEast,Large Brown,Per Carton,USDA Organic,3.79
2020,October,10/17/2020,10/23/2020,NorthEast,Large Brown,Per Carton,Vegatarian-Fed,1.97
2020,October,10/17/2020,10/23/2020,NorthEast,Extra Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.5
2020,October,10/17/2020,10/23/2020,NorthEast,Extra Large White,Per Carton,USDA Organic,2.5
2020,October,10/17/2020,10/23/2020,NorthEast,Large White,Per Carton,"Cage-Free, USDA Organic",2.73
2020,October,10/17/2020,10/23/2020,NorthEast,Large White,Per Carton,Conventional,1.45
2020,October,10/17/2020,10/23/2020,NorthEast,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.63
2020,October,10/17/2020,10/23/2020,NorthEast,Large White,Per Carton,USDA Organic,5.99
2020,October,10/17/2020,10/23/2020,NorthWest,Large Brown,Per Carton,"Cage-Free, USDA Organic",3.49
2020,October,10/17/2020,10/23/2020,NorthWest,Extra Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.5
2020,October,10/17/2020,10/23/2020,NorthWest,Large White,Per Carton,Conventional,1.5
2020,October,10/17/2020,10/23/2020,NorthWest,Medium White,Per Carton,Conventional,0.88
2020,October,10/17/2020,10/23/2020,SouthCentral,Large Brown,Per Carton,"Cage-Free, USDA Organic",2.77
2020,October,10/17/2020,10/23/2020,SouthCentral,Large White,Per Carton,Conventional,1.49
2020,October,10/17/2020,10/23/2020,SouthCentral,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.46
2020,October,10/17/2020,10/23/2020,SouthCentral,Large White,Per Carton,USDA Organic,1.33
2020,October,10/17/2020,10/23/2020,SouthCentral,Medium White,Per Carton,Conventional,2
2020,October,10/17/2020,10/23/2020,SouthEast,Extra Large Brown,Per Carton,Vegatarian-Fed,2.5
2020,October,10/17/2020,10/23/2020,SouthEast,Large Brown,Per Carton,"Cage-Free, USDA Organic",2.5
2020,October,10/17/2020,10/23/2020,SouthEast,Large Brown,Per Carton,Nutritionally Enhanced (Omega-3),3.69
2020,October,10/17/2020,10/23/2020,SouthEast,Large Brown,Per Carton,USDA Organic,3.62
2020,October,10/17/2020,10/23/2020,SouthEast,Large Brown,Per Carton,Vegatarian-Fed,2.5
2020,October,10/17/2020,10/23/2020,SouthEast,Large White,Per Carton,"Cage-Free, USDA Organic",2.99
2020,October,10/17/2020,10/23/2020,SouthEast,Large White,Per Carton,Conventional,1.24
2020,October,10/17/2020,10/23/2020,SouthEast,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.45
2020,October,10/17/2020,10/23/2020,SouthWest,Large Brown,Per Carton,"Cage-Free, USDA Organic",2.75
2020,October,10/17/2020,10/23/2020,SouthWest,Large Brown,Per Carton,USDA Organic,3.99
2020,October,10/17/2020,10/23/2020,SouthWest,Extra Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.5
2020,October,10/17/2020,10/23/2020,SouthWest,Large White,Per Carton,Conventional,2.99
2020,October,10/17/2020,10/23/2020,SouthWest,Large White,Per Carton,Nutritionally Enhanced (Omega-3),3.49
2020,October,10/17/2020,10/23/2020,SouthWest,Large White,Per Carton,USDA Organic,2.66
2020,October,10/17/2020,10/23/2020,SouthWest,Medium White,Per Carton,Conventional,1.34
2020,October,10/24/2020,10/30/2020,Alaska,Large Brown,Per Carton,"Cage-Free, USDA Organic",1.99
2020,October,10/24/2020,10/30/2020,Hawaii,Large White,Per Carton,Conventional,5.29
2020,October,10/24/2020,10/30/2020,MidWest,Large Brown,Per Carton,"Cage-Free, USDA Organic",1.89
2020,October,10/24/2020,10/30/2020,MidWest,Large Brown,Per Carton,USDA Organic,3.99
2020,October,10/24/2020,10/30/2020,MidWest,Large White,Per Carton,"Cage-Free, USDA Organic",1.5
2020,October,10/24/2020,10/30/2020,MidWest,Large White,Per Carton,Conventional,1.36
2020,October,10/24/2020,10/30/2020,MidWest,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.42
2020,October,10/24/2020,10/30/2020,National,Large Brown,Per Carton,"Cage-Free, USDA Organic",2.12
2020,October,10/24/2020,10/30/2020,National,Large Brown,Per Carton,Nutritionally Enhanced (Omega-3),3.04
2020,October,10/24/2020,10/30/2020,National,Large Brown,Per Carton,USDA Organic,4.08
2020,October,10/24/2020,10/30/2020,National,Extra Large White,Per Carton,Conventional,2.19
2020,October,10/24/2020,10/30/2020,National,Extra Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.5
2020,October,10/24/2020,10/30/2020,National,Extra Large White,Per Carton,USDA Organic,3.99
2020,October,10/24/2020,10/30/2020,National,Large White,Per Carton,"Cage-Free, USDA Organic",2.11
2020,October,10/24/2020,10/30/2020,National,Large White,Per Carton,Conventional,2.03
2020,October,10/24/2020,10/30/2020,National,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.23
2020,October,10/24/2020,10/30/2020,NorthEast,Large Brown,Per Carton,"Cage-Free, USDA Organic",2.81
2020,October,10/24/2020,10/30/2020,NorthEast,Large Brown,Per Carton,Nutritionally Enhanced (Omega-3),3.04
2020,October,10/24/2020,10/30/2020,NorthEast,Large Brown,Per Carton,USDA Organic,4.2
2020,October,10/24/2020,10/30/2020,NorthEast,Extra Large White,Per Carton,Conventional,2.19
2020,October,10/24/2020,10/30/2020,NorthEast,Extra Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.5
2020,October,10/24/2020,10/30/2020,NorthEast,Extra Large White,Per Carton,USDA Organic,3.99
2020,October,10/24/2020,10/30/2020,NorthEast,Large White,Per Carton,"Cage-Free, USDA Organic",2.44
2020,October,10/24/2020,10/30/2020,NorthEast,Large White,Per Carton,Conventional,0.9
2020,October,10/24/2020,10/30/2020,NorthEast,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.25
2020,October,10/24/2020,10/30/2020,NorthEast,Medium White,Per Carton,Conventional,0.88
2020,October,10/24/2020,10/30/2020,NorthWest,Large Brown,Per Carton,"Cage-Free, USDA Organic",1.97
2020,October,10/24/2020,10/30/2020,NorthWest,Extra Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.5
2020,October,10/24/2020,10/30/2020,NorthWest,Large White,Per Carton,Conventional,1.98
2020,October,10/24/2020,10/30/2020,NorthWest,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2
2020,October,10/24/2020,10/30/2020,NorthWest,Medium White,Per Carton,Conventional,0.88
2020,October,10/24/2020,10/30/2020,SouthCentral,Large Brown,Per Carton,"Cage-Free, USDA Organic",2.25
2020,October,10/24/2020,10/30/2020,SouthCentral,Large Brown,Per Carton,USDA Organic,3.99
2020,October,10/24/2020,10/30/2020,SouthCentral,Extra Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.5
2020,October,10/24/2020,10/30/2020,SouthCentral,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.28
2020,October,10/24/2020,10/30/2020,SouthEast,Large Brown,Per Carton,"Cage-Free, USDA Organic",2.28
2020,October,10/24/2020,10/30/2020,SouthEast,Large Brown,Per Carton,USDA Organic,3.99
2020,October,10/24/2020,10/30/2020,SouthEast,Large White,Per Carton,"Cage-Free, USDA Organic",2
2020,October,10/24/2020,10/30/2020,SouthEast,Large White,Per Carton,Conventional,0.89
2020,October,10/24/2020,10/30/2020,SouthEast,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.5
2020,October,10/24/2020,10/30/2020,SouthWest,Large Brown,Per Carton,"Cage-Free, USDA Organic",1.87
2020,October,10/24/2020,10/30/2020,SouthWest,Large Brown,Per Carton,USDA Organic,4.09
2020,October,10/24/2020,10/30/2020,SouthWest,Large White,Per Carton,Conventional,2.25
2020,October,10/31/2020,11/6/2020,Alaska,Large Brown,Per Carton,"Cage-Free, USDA Organic",2.79
2020,October,10/31/2020,11/6/2020,MidWest,Large Brown,Per Carton,"Cage-Free, USDA Organic",2.52
2020,October,10/31/2020,11/6/2020,MidWest,Large Brown,Per Carton,Nutritionally Enhanced (Omega-3),2.79
2020,October,10/31/2020,11/6/2020,MidWest,Extra Large White,Per Carton,Conventional,1.28
2020,October,10/31/2020,11/6/2020,MidWest,Extra Large White,Per Carton,Nutritionally Enhanced (Omega-3),1.99
2020,October,10/31/2020,11/6/2020,MidWest,Large White,Per Carton,Conventional,0.9
2020,October,10/31/2020,11/6/2020,MidWest,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.51
2020,October,10/31/2020,11/6/2020,MidWest,Medium White,Per Carton,Conventional,0.69
2020,October,10/31/2020,11/6/2020,National,Extra Large Brown,Per Carton,USDA Organic,3.99
2020,October,10/31/2020,11/6/2020,National,Large Brown,Per Carton,"Cage-Free, USDA Organic",2.55
2020,October,10/31/2020,11/6/2020,National,Large Brown,Per Carton,Nutritionally Enhanced (Omega-3),3.13
2020,October,10/31/2020,11/6/2020,National,Large Brown,Per Carton,USDA Organic,4.18
2020,October,10/31/2020,11/6/2020,National,Large Brown,Per Carton,Vegatarian-Fed,1.73
2020,October,10/31/2020,11/6/2020,National,Extra Large White,Per Carton,Conventional,2.01
2020,October,10/31/2020,11/6/2020,National,Extra Large White,Per Carton,Nutritionally Enhanced (Omega-3),1.99
2020,October,10/31/2020,11/6/2020,National,Large White,Per Carton,"Cage-Free, USDA Organic",3
2020,October,10/31/2020,11/6/2020,National,Large White,Per Carton,Conventional,1.1
2020,October,10/31/2020,11/6/2020,National,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.45
2020,October,10/31/2020,11/6/2020,NorthEast,Extra Large Brown,Per Carton,USDA Organic,3.99
2020,October,10/31/2020,11/6/2020,NorthEast,Large Brown,Per Carton,"Cage-Free, USDA Organic",2.46
2020,October,10/31/2020,11/6/2020,NorthEast,Large Brown,Per Carton,Nutritionally Enhanced (Omega-3),3.29
2020,October,10/31/2020,11/6/2020,NorthEast,Large Brown,Per Carton,USDA Organic,4.29
2020,October,10/31/2020,11/6/2020,NorthEast,Large Brown,Per Carton,Vegatarian-Fed,1.72
2020,October,10/31/2020,11/6/2020,NorthEast,Extra Large White,Per Carton,Conventional,1.66
2020,October,10/31/2020,11/6/2020,NorthEast,Large White,Per Carton,"Cage-Free, USDA Organic",3
2020,October,10/31/2020,11/6/2020,NorthEast,Large White,Per Carton,Conventional,1.5
2020,October,10/31/2020,11/6/2020,NorthEast,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.48
2020,October,10/31/2020,11/6/2020,NorthWest,Large Brown,Per Carton,"Cage-Free, USDA Organic",2.74
2020,October,10/31/2020,11/6/2020,NorthWest,Large White,Per Carton,Conventional,0.91
2020,October,10/31/2020,11/6/2020,NorthWest,Medium White,Per Carton,Conventional,0.88
2020,October,10/31/2020,11/6/2020,SouthCentral,Large Brown,Per Carton,"Cage-Free, USDA Organic",2.53
2020,October,10/31/2020,11/6/2020,SouthCentral,Large White,Per Carton,Conventional,1.74
2020,October,10/31/2020,11/6/2020,SouthCentral,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.2
2020,October,10/31/2020,11/6/2020,SouthCentral,Medium White,Per Carton,Conventional,2.48
2020,October,10/31/2020,11/6/2020,SouthEast,Large Brown,Per Carton,"Cage-Free, USDA Organic",2.58
2020,October,10/31/2020,11/6/2020,SouthEast,Large Brown,Per Carton,Nutritionally Enhanced (Omega-3),3.29
2020,October,10/31/2020,11/6/2020,SouthEast,Large Brown,Per Carton,USDA Organic,3.99
2020,October,10/31/2020,11/6/2020,SouthEast,Large Brown,Per Carton,Vegatarian-Fed,1.77
2020,October,10/31/2020,11/6/2020,SouthEast,Extra Large White,Per Carton,Conventional,1.66
2020,October,10/31/2020,11/6/2020,SouthEast,Large White,Per Carton,"Cage-Free, USDA Organic",3
2020,October,10/31/2020,11/6/2020,SouthEast,Large White,Per Carton,Conventional,0.99
2020,October,10/31/2020,11/6/2020,SouthEast,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.36
2020,October,10/31/2020,11/6/2020,SouthWest,Large Brown,Per Carton,"Cage-Free, USDA Organic",2.61
2020,October,10/31/2020,11/6/2020,SouthWest,Large Brown,Per Carton,USDA Organic,3.99
2020,October,10/31/2020,11/6/2020,SouthWest,Extra Large White,Per Carton,Conventional,2.49
2020,October,10/31/2020,11/6/2020,SouthWest,Large White,Per Carton,Conventional,2.4
2020,October,10/31/2020,11/6/2020,SouthWest,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.5
2020,October,10/31/2020,11/6/2020,SouthWest,Medium White,Per Carton,Conventional,1.6
2020,November,11/7/2020,11/13/2020,Alaska,Extra Large White,Per Carton,Conventional,2.5
2020,November,11/7/2020,11/13/2020,Alaska,Large White,Per Carton,Conventional,2.13
2020,November,11/7/2020,11/13/2020,Alaska,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.5
2020,November,11/7/2020,11/13/2020,Hawaii,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.5
2020,November,11/7/2020,11/13/2020,MidWest,Large Brown,Per Carton,"Cage-Free, USDA Organic",1.99
2020,November,11/7/2020,11/13/2020,MidWest,Large Brown,Per Carton,USDA Organic,3.48
2020,November,11/7/2020,11/13/2020,MidWest,Extra Large White,Per Carton,Nutritionally Enhanced (Omega-3),1.99
2020,November,11/7/2020,11/13/2020,MidWest,Large White,Per Carton,"Cage-Free, USDA Organic",2.03
2020,November,11/7/2020,11/13/2020,MidWest,Large White,Per Carton,Conventional,1.07
2020,November,11/7/2020,11/13/2020,MidWest,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.47
2020,November,11/7/2020,11/13/2020,MidWest,Medium White,Per Carton,Conventional,0.69
2020,November,11/7/2020,11/13/2020,National,Extra Large Brown,Per Carton,USDA Organic,4.35
2020,November,11/7/2020,11/13/2020,National,Large Brown,Per Carton,"Cage-Free, USDA Organic",2.66
2020,November,11/7/2020,11/13/2020,National,Large Brown,Per Carton,Conventional,2.42
2020,November,11/7/2020,11/13/2020,National,Large Brown,Per Carton,Nutritionally Enhanced (Omega-3),2.5
2020,November,11/7/2020,11/13/2020,National,Large Brown,Per Carton,USDA Organic,3.87
2020,November,11/7/2020,11/13/2020,National,Large Brown,Per Carton,Vegatarian-Fed,2.34
2020,November,11/7/2020,11/13/2020,National,Extra Large White,Per Carton,"Cage-Free, USDA Organic",3.33
2020,November,11/7/2020,11/13/2020,National,Extra Large White,Per Carton,Conventional,2.5
2020,November,11/7/2020,11/13/2020,National,Extra Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.47
