report begin date,report end date,month,region,type,price unit,environment,price avg
8/10/2019,8/16/2019,August,NorthEast,WHITE EXTRA LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.91
8/10/2019,8/16/2019,August,NorthEast,WHITE LARGE,Per Carton,Conventional,0.97
8/10/2019,8/16/2019,August,NorthEast,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.50
8/10/2019,8/16/2019,August,NorthWest,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.99
8/10/2019,8/16/2019,August,NorthWest,WHITE LARGE,Per Carton,Conventional,1.08
8/10/2019,8/16/2019,August,NorthWest,WHITE MEDIUM,Per Carton,Conventional,0.88
8/10/2019,8/16/2019,August,SouthCentral,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.51
8/10/2019,8/16/2019,August,SouthCentral,WHITE LARGE,Per Carton,Conventional,0.99
8/10/2019,8/16/2019,August,SouthCentral,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),1.74
8/10/2019,8/16/2019,August,SouthEast,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.49
8/10/2019,8/16/2019,August,SouthEast,BROWN LARGE,Per Carton,USDA Organic,4.03
8/10/2019,8/16/2019,August,SouthEast,BROWN LARGE,Per Carton,Vegatarian-Fed,2.50
8/10/2019,8/16/2019,August,SouthEast,WHITE EXTRA LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.66
8/10/2019,8/16/2019,August,SouthEast,WHITE LARGE,Per Carton,Conventional,0.98
8/10/2019,8/16/2019,August,SouthEast,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),1.99
8/10/2019,8/16/2019,August,SouthWest,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.62
8/10/2019,8/16/2019,August,SouthWest,BROWN LARGE,Per Carton,USDA Organic,3.98
8/10/2019,8/16/2019,August,SouthWest,WHITE EXTRA LARGE,Per Carton,Conventional,1.40
8/10/2019,8/16/2019,August,SouthWest,WHITE LARGE,Per Carton,Conventional,1.40
8/10/2019,8/16/2019,August,SouthWest,WHITE MEDIUM,Per Carton,Conventional,1.84
8/17/2019,8/23/2019,August,Hawaii,WHITE LARGE,Per Carton,Conventional,1.99
8/17/2019,8/23/2019,August,MidWest,BROWN EXTRA LARGE,Per Carton,"Cage-Free, USDA Organic",2.99
8/17/2019,8/23/2019,August,MidWest,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.15
8/17/2019,8/23/2019,August,MidWest,BROWN LARGE,Per Carton,USDA Organic,4.48
8/17/2019,8/23/2019,August,MidWest,BROWN LARGE,Per Carton,Vegatarian-Fed,2.38
8/17/2019,8/23/2019,August,MidWest,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",1.50
8/17/2019,8/23/2019,August,MidWest,WHITE LARGE,Per Carton,Conventional,1.08
8/17/2019,8/23/2019,August,MidWest,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.30
8/17/2019,8/23/2019,August,MidWest,WHITE MEDIUM,Per Carton,Conventional,0.34
8/17/2019,8/23/2019,August,National,BROWN EXTRA LARGE,Per Carton,"Cage-Free, USDA Organic",2.99
8/17/2019,8/23/2019,August,National,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.25
8/17/2019,8/23/2019,August,National,BROWN LARGE,Per Carton,Conventional,0.88
8/17/2019,8/23/2019,August,National,BROWN LARGE,Per Carton,USDA Organic,4.35
8/17/2019,8/23/2019,August,National,BROWN LARGE,Per Carton,Vegatarian-Fed,2.07
8/17/2019,8/23/2019,August,National,WHITE EXTRA LARGE,Per Carton,Conventional,1.89
8/17/2019,8/23/2019,August,National,WHITE EXTRA LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.64
8/17/2019,8/23/2019,August,National,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",1.63
8/17/2019,8/23/2019,August,National,WHITE LARGE,Per Carton,Conventional,1.12
8/17/2019,8/23/2019,August,National,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.45
8/17/2019,8/23/2019,August,NorthEast,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.70
8/17/2019,8/23/2019,August,NorthEast,BROWN LARGE,Per Carton,Conventional,0.88
8/17/2019,8/23/2019,August,NorthEast,BROWN LARGE,Per Carton,USDA Organic,4.57
8/17/2019,8/23/2019,August,NorthEast,WHITE EXTRA LARGE,Per Carton,Conventional,1.29
8/17/2019,8/23/2019,August,NorthEast,WHITE EXTRA LARGE,Per Carton,Nutritionally Enhanced (Omega-3),3.39
8/17/2019,8/23/2019,August,NorthEast,WHITE LARGE,Per Carton,Conventional,0.98
8/17/2019,8/23/2019,August,NorthEast,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.50
8/17/2019,8/23/2019,August,NorthEast,WHITE MEDIUM,Per Carton,Conventional,0.99
8/17/2019,8/23/2019,August,NorthWest,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.19
8/17/2019,8/23/2019,August,NorthWest,WHITE LARGE,Per Carton,Conventional,1.12
8/17/2019,8/23/2019,August,NorthWest,WHITE MEDIUM,Per Carton,Conventional,0.88
8/17/2019,8/23/2019,August,SouthCentral,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.15
8/17/2019,8/23/2019,August,SouthCentral,BROWN LARGE,Per Carton,USDA Organic,4.49
8/17/2019,8/23/2019,August,SouthCentral,BROWN LARGE,Per Carton,Vegatarian-Fed,2.42
8/17/2019,8/23/2019,August,SouthCentral,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",1.29
8/17/2019,8/23/2019,August,SouthCentral,WHITE LARGE,Per Carton,Conventional,0.99
8/17/2019,8/23/2019,August,SouthCentral,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.29
8/17/2019,8/23/2019,August,SouthCentral,WHITE MEDIUM,Per Carton,Conventional,0.96
8/17/2019,8/23/2019,August,SouthEast,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.30
8/17/2019,8/23/2019,August,SouthEast,BROWN LARGE,Per Carton,USDA Organic,3.58
8/17/2019,8/23/2019,August,SouthEast,BROWN LARGE,Per Carton,Vegatarian-Fed,2.00
8/17/2019,8/23/2019,August,SouthEast,WHITE EXTRA LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.50
8/17/2019,8/23/2019,August,SouthEast,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",1.29
8/17/2019,8/23/2019,August,SouthEast,WHITE LARGE,Per Carton,Conventional,1.06
8/17/2019,8/23/2019,August,SouthEast,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.51
8/17/2019,8/23/2019,August,SouthWest,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.10
8/17/2019,8/23/2019,August,SouthWest,BROWN LARGE,Per Carton,USDA Organic,3.99
8/17/2019,8/23/2019,August,SouthWest,WHITE EXTRA LARGE,Per Carton,Conventional,2.49
8/17/2019,8/23/2019,August,SouthWest,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",3.00
8/17/2019,8/23/2019,August,SouthWest,WHITE LARGE,Per Carton,Conventional,1.51
8/17/2019,8/23/2019,August,SouthWest,WHITE MEDIUM,Per Carton,Conventional,0.88
8/24/2019,8/30/2019,August,Alaska,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.49
8/24/2019,8/30/2019,August,Alaska,WHITE EXTRA LARGE,Per Carton,Conventional,2.50
8/24/2019,8/30/2019,August,MidWest,BROWN EXTRA LARGE,Per Carton,USDA Organic,3.29
8/24/2019,8/30/2019,August,MidWest,BROWN EXTRA LARGE,Per Carton,Vegatarian-Fed,2.99
8/24/2019,8/30/2019,August,MidWest,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.52
8/24/2019,8/30/2019,August,MidWest,BROWN LARGE,Per Carton,USDA Organic,3.86
8/24/2019,8/30/2019,August,MidWest,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",1.50
8/24/2019,8/30/2019,August,MidWest,WHITE LARGE,Per Carton,Conventional,0.84
8/24/2019,8/30/2019,August,MidWest,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.46
8/24/2019,8/30/2019,August,MidWest,WHITE LARGE,Per Carton,USDA Organic,3.69
8/24/2019,8/30/2019,August,MidWest,WHITE MEDIUM,Per Carton,Conventional,0.59
8/24/2019,8/30/2019,August,National,BROWN EXTRA LARGE,Per Carton,"Cage-Free, USDA Organic",3.49
8/24/2019,8/30/2019,August,National,BROWN EXTRA LARGE,Per Carton,USDA Organic,3.66
8/24/2019,8/30/2019,August,National,BROWN EXTRA LARGE,Per Carton,Vegatarian-Fed,2.99
8/24/2019,8/30/2019,August,National,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.53
8/24/2019,8/30/2019,August,National,BROWN LARGE,Per Carton,USDA Organic,3.49
8/24/2019,8/30/2019,August,National,BROWN LARGE,Per Carton,Vegatarian-Fed,2.50
8/24/2019,8/30/2019,August,National,WHITE EXTRA LARGE,Per Carton,Conventional,1.28
8/24/2019,8/30/2019,August,National,WHITE EXTRA LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.45
8/24/2019,8/30/2019,August,National,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",2.05
8/24/2019,8/30/2019,August,National,WHITE LARGE,Per Carton,Conventional,1.22
8/24/2019,8/30/2019,August,National,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.41
8/24/2019,8/30/2019,August,National,WHITE LARGE,Per Carton,USDA Organic,3.92
8/24/2019,8/30/2019,August,NorthEast,BROWN EXTRA LARGE,Per Carton,"Cage-Free, USDA Organic",3.49
8/24/2019,8/30/2019,August,NorthEast,BROWN EXTRA LARGE,Per Carton,USDA Organic,3.99
8/24/2019,8/30/2019,August,NorthEast,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.90
8/24/2019,8/30/2019,August,NorthEast,BROWN LARGE,Per Carton,USDA Organic,3.18
8/24/2019,8/30/2019,August,NorthEast,BROWN LARGE,Per Carton,Vegatarian-Fed,2.50
8/24/2019,8/30/2019,August,NorthEast,WHITE EXTRA LARGE,Per Carton,Conventional,1.30
8/24/2019,8/30/2019,August,NorthEast,WHITE EXTRA LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.22
8/24/2019,8/30/2019,August,NorthEast,WHITE LARGE,Per Carton,Conventional,1.55
8/24/2019,8/30/2019,August,NorthEast,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.16
8/24/2019,8/30/2019,August,NorthEast,WHITE LARGE,Per Carton,USDA Organic,3.99
8/24/2019,8/30/2019,August,NorthWest,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.49
8/24/2019,8/30/2019,August,NorthWest,WHITE EXTRA LARGE,Per Carton,Conventional,0.99
8/24/2019,8/30/2019,August,NorthWest,WHITE LARGE,Per Carton,Conventional,0.99
8/24/2019,8/30/2019,August,NorthWest,WHITE MEDIUM,Per Carton,Conventional,0.99
8/24/2019,8/30/2019,August,SouthCentral,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.51
8/24/2019,8/30/2019,August,SouthCentral,WHITE EXTRA LARGE,Per Carton,Conventional,1.49
8/24/2019,8/30/2019,August,SouthCentral,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",1.99
8/24/2019,8/30/2019,August,SouthCentral,WHITE LARGE,Per Carton,Conventional,1.13
8/24/2019,8/30/2019,August,SouthCentral,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.32
8/24/2019,8/30/2019,August,SouthCentral,WHITE MEDIUM,Per Carton,Conventional,1.07
8/24/2019,8/30/2019,August,SouthEast,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.48
8/24/2019,8/30/2019,August,SouthEast,BROWN LARGE,Per Carton,USDA Organic,4.49
8/24/2019,8/30/2019,August,SouthEast,WHITE LARGE,Per Carton,Conventional,1.04
8/24/2019,8/30/2019,August,SouthEast,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.44
8/24/2019,8/30/2019,August,SouthWest,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",1.99
8/24/2019,8/30/2019,August,SouthWest,WHITE EXTRA LARGE,Per Carton,Conventional,0.88
8/24/2019,8/30/2019,August,SouthWest,WHITE EXTRA LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.55
8/24/2019,8/30/2019,August,SouthWest,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",3.00
8/24/2019,8/30/2019,August,SouthWest,WHITE LARGE,Per Carton,Conventional,0.88
8/24/2019,8/30/2019,August,SouthWest,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.79
8/24/2019,8/30/2019,August,SouthWest,WHITE MEDIUM,Per Carton,Conventional,0.88
8/31/2019,9/6/2019,August,Alaska,WHITE LARGE,Per Carton,Conventional,1.99
8/31/2019,9/6/2019,August,Hawaii,WHITE LARGE,Per Carton,Conventional,0.49
8/31/2019,9/6/2019,August,MidWest,BROWN EXTRA LARGE,Per Carton,USDA Organic,3.00
8/31/2019,9/6/2019,August,MidWest,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.46
8/31/2019,9/6/2019,August,MidWest,BROWN LARGE,Per Carton,Nutritionally Enhanced (Omega-3),3.41
8/31/2019,9/6/2019,August,MidWest,BROWN LARGE,Per Carton,USDA Organic,4.20
8/31/2019,9/6/2019,August,MidWest,BROWN LARGE,Per Carton,Vegatarian-Fed,2.88
8/31/2019,9/6/2019,August,MidWest,WHITE LARGE,Per Carton,Conventional,1.29
8/31/2019,9/6/2019,August,MidWest,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.68
8/31/2019,9/6/2019,August,MidWest,WHITE MEDIUM,Per Carton,Conventional,0.67
8/31/2019,9/6/2019,August,National,BROWN EXTRA LARGE,Per Carton,"Cage-Free, USDA Organic",3.99
8/31/2019,9/6/2019,August,National,BROWN EXTRA LARGE,Per Carton,Conventional,1.89
8/31/2019,9/6/2019,August,National,BROWN EXTRA LARGE,Per Carton,USDA Organic,3.00
8/31/2019,9/6/2019,August,National,BROWN EXTRA LARGE,Per Carton,Vegatarian-Fed,4.79
8/31/2019,9/6/2019,August,National,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",3.32
8/31/2019,9/6/2019,August,National,BROWN LARGE,Per Carton,Nutritionally Enhanced (Omega-3),3.04
8/31/2019,9/6/2019,August,National,BROWN LARGE,Per Carton,USDA Organic,3.89
8/31/2019,9/6/2019,August,National,BROWN LARGE,Per Carton,Vegatarian-Fed,2.70
8/31/2019,9/6/2019,August,National,WHITE EXTRA LARGE,Per Carton,Conventional,1.07
8/31/2019,9/6/2019,August,National,WHITE EXTRA LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.50
8/31/2019,9/6/2019,August,National,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",2.92
8/31/2019,9/6/2019,August,National,WHITE LARGE,Per Carton,Conventional,1.22
8/31/2019,9/6/2019,August,National,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.29
8/31/2019,9/6/2019,August,NorthEast,BROWN EXTRA LARGE,Per Carton,"Cage-Free, USDA Organic",3.99
8/31/2019,9/6/2019,August,NorthEast,BROWN EXTRA LARGE,Per Carton,Vegatarian-Fed,4.79
8/31/2019,9/6/2019,August,NorthEast,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",3.67
8/31/2019,9/6/2019,August,NorthEast,BROWN LARGE,Per Carton,USDA Organic,3.99
8/31/2019,9/6/2019,August,NorthEast,BROWN LARGE,Per Carton,Vegatarian-Fed,2.00
8/31/2019,9/6/2019,August,NorthEast,WHITE EXTRA LARGE,Per Carton,Conventional,1.48
8/31/2019,9/6/2019,August,NorthEast,WHITE LARGE,Per Carton,Conventional,1.16
8/31/2019,9/6/2019,August,NorthEast,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.15
8/31/2019,9/6/2019,August,NorthEast,WHITE MEDIUM,Per Carton,Conventional,0.87
8/31/2019,9/6/2019,August,NorthWest,BROWN LARGE,Per Carton,USDA Organic,4.49
8/31/2019,9/6/2019,August,NorthWest,WHITE LARGE,Per Carton,Conventional,1.25
8/31/2019,9/6/2019,August,NorthWest,WHITE MEDIUM,Per Carton,Conventional,0.74
8/31/2019,9/6/2019,August,SouthCentral,BROWN EXTRA LARGE,Per Carton,Conventional,1.89
8/31/2019,9/6/2019,August,SouthCentral,BROWN LARGE,Per Carton,Nutritionally Enhanced (Omega-3),3.69
8/31/2019,9/6/2019,August,SouthCentral,BROWN LARGE,Per Carton,USDA Organic,3.33
8/31/2019,9/6/2019,August,SouthCentral,BROWN LARGE,Per Carton,Vegatarian-Fed,2.88
8/31/2019,9/6/2019,August,SouthCentral,WHITE EXTRA LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.50
8/31/2019,9/6/2019,August,SouthCentral,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",2.99
8/31/2019,9/6/2019,August,SouthCentral,WHITE LARGE,Per Carton,Conventional,1.27
8/31/2019,9/6/2019,August,SouthCentral,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),1.96
8/31/2019,9/6/2019,August,SouthCentral,WHITE MEDIUM,Per Carton,Conventional,1.07
8/31/2019,9/6/2019,August,SouthEast,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.51
8/31/2019,9/6/2019,August,SouthEast,BROWN LARGE,Per Carton,Nutritionally Enhanced (Omega-3),1.99
8/31/2019,9/6/2019,August,SouthEast,BROWN LARGE,Per Carton,USDA Organic,4.40
8/31/2019,9/6/2019,August,SouthEast,WHITE LARGE,Per Carton,Conventional,1.04
8/31/2019,9/6/2019,August,SouthEast,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.20
8/31/2019,9/6/2019,August,SouthEast,WHITE MEDIUM,Per Carton,Conventional,0.75
8/31/2019,9/6/2019,August,SouthWest,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",3.49
8/31/2019,9/6/2019,August,SouthWest,BROWN LARGE,Per Carton,USDA Organic,3.32
8/31/2019,9/6/2019,August,SouthWest,WHITE EXTRA LARGE,Per Carton,Conventional,0.97
8/31/2019,9/6/2019,August,SouthWest,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",1.50
8/31/2019,9/6/2019,August,SouthWest,WHITE LARGE,Per Carton,Conventional,1.74
8/31/2019,9/6/2019,August,SouthWest,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.38
8/31/2019,9/6/2019,August,SouthWest,WHITE MEDIUM,Per Carton,Conventional,0.84
9/7/2019,9/13/2019,September,Alaska,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.19
9/7/2019,9/13/2019,September,Alaska,WHITE LARGE,Per Carton,Conventional,2.50
9/7/2019,9/13/2019,September,Alaska,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.70
9/7/2019,9/13/2019,September,Hawaii,WHITE LARGE,Per Carton,Conventional,1.50
9/7/2019,9/13/2019,September,Hawaii,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.37
9/7/2019,9/13/2019,September,MidWest,BROWN EXTRA LARGE,Per Carton,USDA Organic,3.77
9/7/2019,9/13/2019,September,MidWest,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.15
9/7/2019,9/13/2019,September,MidWest,BROWN LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.88
9/7/2019,9/13/2019,September,MidWest,BROWN LARGE,Per Carton,USDA Organic,3.67
9/7/2019,9/13/2019,September,MidWest,BROWN LARGE,Per Carton,Vegatarian-Fed,2.50
9/7/2019,9/13/2019,September,MidWest,WHITE EXTRA LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.49
9/7/2019,9/13/2019,September,MidWest,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",1.70
9/7/2019,9/13/2019,September,MidWest,WHITE LARGE,Per Carton,Conventional,1.01
9/7/2019,9/13/2019,September,MidWest,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.48
9/7/2019,9/13/2019,September,MidWest,WHITE MEDIUM,Per Carton,Conventional,0.49
9/7/2019,9/13/2019,September,National,BROWN EXTRA LARGE,Per Carton,"Cage-Free, USDA Organic",3.89
9/7/2019,9/13/2019,September,National,BROWN EXTRA LARGE,Per Carton,USDA Organic,3.77
9/7/2019,9/13/2019,September,National,BROWN EXTRA LARGE,Per Carton,Vegatarian-Fed,2.98
9/7/2019,9/13/2019,September,National,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.30
9/7/2019,9/13/2019,September,National,BROWN LARGE,Per Carton,Nutritionally Enhanced (Omega-3),3.12
9/7/2019,9/13/2019,September,National,BROWN LARGE,Per Carton,USDA Organic,3.90
9/7/2019,9/13/2019,September,National,BROWN LARGE,Per Carton,Vegatarian-Fed,2.39
9/7/2019,9/13/2019,September,National,WHITE EXTRA LARGE,Per Carton,Conventional,1.48
9/7/2019,9/13/2019,September,National,WHITE EXTRA LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.63
9/7/2019,9/13/2019,September,National,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",1.71
9/7/2019,9/13/2019,September,National,WHITE LARGE,Per Carton,Conventional,1.46
9/7/2019,9/13/2019,September,National,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.49
9/7/2019,9/13/2019,September,NorthEast,BROWN EXTRA LARGE,Per Carton,"Cage-Free, USDA Organic",3.89
9/7/2019,9/13/2019,September,NorthEast,BROWN EXTRA LARGE,Per Carton,Vegatarian-Fed,2.98
9/7/2019,9/13/2019,September,NorthEast,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",3.07
9/7/2019,9/13/2019,September,NorthEast,BROWN LARGE,Per Carton,Nutritionally Enhanced (Omega-3),3.99
9/7/2019,9/13/2019,September,NorthEast,BROWN LARGE,Per Carton,USDA Organic,4.03
9/7/2019,9/13/2019,September,NorthEast,WHITE EXTRA LARGE,Per Carton,Conventional,1.48
9/7/2019,9/13/2019,September,NorthEast,WHITE EXTRA LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.99
9/7/2019,9/13/2019,September,NorthEast,WHITE LARGE,Per Carton,Conventional,1.39
9/7/2019,9/13/2019,September,NorthEast,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.33
9/7/2019,9/13/2019,September,NorthEast,WHITE MEDIUM,Per Carton,Conventional,0.59
9/7/2019,9/13/2019,September,NorthWest,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.19
9/7/2019,9/13/2019,September,NorthWest,WHITE LARGE,Per Carton,Conventional,0.70
9/7/2019,9/13/2019,September,NorthWest,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.50
9/7/2019,9/13/2019,September,NorthWest,WHITE MEDIUM,Per Carton,Conventional,0.82
9/7/2019,9/13/2019,September,SouthCentral,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.26
9/7/2019,9/13/2019,September,SouthCentral,BROWN LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.88
9/7/2019,9/13/2019,September,SouthCentral,BROWN LARGE,Per Carton,USDA Organic,3.42
9/7/2019,9/13/2019,September,SouthCentral,BROWN LARGE,Per Carton,Vegatarian-Fed,1.99
9/7/2019,9/13/2019,September,SouthCentral,WHITE EXTRA LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.50
9/7/2019,9/13/2019,September,SouthCentral,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",1.99
9/7/2019,9/13/2019,September,SouthCentral,WHITE LARGE,Per Carton,Conventional,1.19
9/7/2019,9/13/2019,September,SouthCentral,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.48
9/7/2019,9/13/2019,September,SouthCentral,WHITE MEDIUM,Per Carton,Conventional,1.79
9/7/2019,9/13/2019,September,SouthEast,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.13
9/7/2019,9/13/2019,September,SouthEast,BROWN LARGE,Per Carton,USDA Organic,3.88
9/7/2019,9/13/2019,September,SouthEast,WHITE EXTRA LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.50
9/7/2019,9/13/2019,September,SouthEast,WHITE LARGE,Per Carton,Conventional,1.32
9/7/2019,9/13/2019,September,SouthEast,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.50
9/7/2019,9/13/2019,September,SouthWest,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.08
9/7/2019,9/13/2019,September,SouthWest,WHITE LARGE,Per Carton,Conventional,2.11
9/7/2019,9/13/2019,September,SouthWest,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.66
9/7/2019,9/13/2019,September,SouthWest,WHITE MEDIUM,Per Carton,Conventional,1.39
9/14/2019,9/20/2019,September,Alaska,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.79
9/14/2019,9/20/2019,September,Alaska,BROWN LARGE,Per Carton,USDA Organic,3.98
9/14/2019,9/20/2019,September,Alaska,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),1.88
9/14/2019,9/20/2019,September,Hawaii,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.50
9/14/2019,9/20/2019,September,MidWest,BROWN EXTRA LARGE,Per Carton,"Cage-Free, USDA Organic",1.69
9/14/2019,9/20/2019,September,MidWest,BROWN EXTRA LARGE,Per Carton,USDA Organic,3.79
9/14/2019,9/20/2019,September,MidWest,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.82
9/14/2019,9/20/2019,September,MidWest,BROWN LARGE,Per Carton,USDA Organic,3.71
9/14/2019,9/20/2019,September,MidWest,BROWN LARGE,Per Carton,Vegatarian-Fed,2.00
9/14/2019,9/20/2019,September,MidWest,WHITE EXTRA LARGE,Per Carton,Conventional,0.99
9/14/2019,9/20/2019,September,MidWest,WHITE LARGE,Per Carton,Conventional,1.35
9/14/2019,9/20/2019,September,MidWest,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.43
9/14/2019,9/20/2019,September,MidWest,WHITE MEDIUM,Per Carton,Conventional,0.67
9/14/2019,9/20/2019,September,National,BROWN EXTRA LARGE,Per Carton,"Cage-Free, USDA Organic",3.83
9/14/2019,9/20/2019,September,National,BROWN EXTRA LARGE,Per Carton,USDA Organic,3.79
9/14/2019,9/20/2019,September,National,BROWN EXTRA LARGE,Per Carton,Vegatarian-Fed,1.99
9/14/2019,9/20/2019,September,National,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.84
9/14/2019,9/20/2019,September,National,BROWN LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.99
